lon,lat,R,Time,L0,lonC,X,Y,Z,T
-41.8126,-35.2481,1.29326,02:55:45,313.83614,272.02354,0.03729291847790349,-1.055495994986524,-0.7463637654648091,2.9166666666666665
-42.3294,-37.0408,1.29406,02:55:45,313.83614,271.50674,0.027160354940534766,-1.0325702916385189,-0.779520488213779,2.9166666666666665
-43.6501,-38.7869,1.31887,02:55:45,313.83614,270.18604,0.003338032613744361,-1.0280289642265907,-0.8261739424294816,2.9166666666666665
-42.6704,-36.9785,1.31645,03:05:45,313.74469,271.07429,0.01971737951678199,-1.0514760803335377,-0.7918648116512126,3.0833333333333335
-43.3442,-37.978,1.28349,03:05:45,313.74469,270.40049,0.0070716437571214956,-1.0116825457802052,-0.789806937496915,3.0833333333333335
-42.2403,-37.8638,1.31521,03:05:45,313.74469,271.50439,0.02725961754985466,-1.037963627120576,-0.8072581781101589,3.0833333333333335
-43.2249,-41.9539,1.36575,03:05:45,313.74469,270.51979,0.009214215670484813,-1.0156432135463525,-0.9130482043719356,3.0833333333333335
-43.4031,-39.4638,1.34375,03:05:45,313.74469,270.34159,0.006184869222751537,-1.0373919165293741,-0.854074833613665,3.0833333333333335
-43.6709,-40.71,1.36879,03:05:45,313.74469,270.07379,0.0013362648339613646,-1.0375700361596711,-0.8927668780593915,3.0833333333333335
-43.3036,-41.4742,1.37513,03:15:45,313.65323,270.34963,0.006287184435761787,-1.0303024966987508,-0.9107248506042817,3.25
-42.6664,-39.6855,1.36427,03:15:45,313.65323,270.98683,0.01808180257386466,-1.0497335188327233,-0.8711860999549687,3.25
-41.9848,-38.2532,1.35913,03:15:45,313.65323,271.66843,0.0310749770178003,-1.0668483269587443,-0.8414887699599273,3.25
-40.766,-36.2204,1.3474,03:25:45,313.56177,272.79577,0.05302027274215444,-1.085721090503371,-0.7961691555910201,3.4166666666666665
-42.1907,-38.5137,1.34997,03:25:45,313.56177,271.37107000000003,0.025274432477368616,-1.0559941418452656,-0.8406286792344333,3.4166666666666665
-42.526,-39.7704,1.35303,03:25:45,313.56177,271.03577,0.018798916607789967,-1.0397880289321788,-0.8655504817881553,3.4166666666666665
-42.8404,-41.1259,1.36044,03:25:45,313.56177,270.72137000000004,0.012901844948761673,-1.0246921882206677,-0.89478290964706,3.4166666666666665
-40.0491,-34.4958,1.34908,03:25:45,313.56177,273.51267,0.068123338597492,-1.1097792735552126,-0.7640458239697384,3.4166666666666665
-43.463,-42.596,1.34942,03:25:45,313.56177,270.09877,0.0017124280231566977,-0.9933664195349244,-0.913320623073097,3.4166666666666665
-41.2098,-37.5329,1.37823,03:45:45,313.37886,272.16905999999994,0.041365861869679374,-1.092158329177997,-0.8396409842181981,3.75
-40.7465,-36.6028,1.37407,03:45:45,313.37886,272.63235999999995,0.05066170104418822,-1.1019233816200644,-0.8193086219406648,3.75
-41.471,-38.7198,1.38407,03:45:45,313.37886,271.90785999999997,0.03595138018658506,-1.0792725779433865,-0.8657528317378559,3.75
-41.4585,-38.4268,1.38614,03:55:45,313.2874,271.8289,0.03465658826384933,-1.0853528281389566,-0.8615058089999614,3.9166666666666665
-42.1574,-40.8813,1.39216,03:55:45,313.2874,271.13,0.020757601015531216,-1.0523617034984247,-0.9111604867475179,3.9166666666666665
-40.7355,-36.5198,1.38929,03:55:45,313.2874,272.5519,0.04971162511689963,-1.1153974168133718,-0.8267672350754438,3.9166666666666665
-41.9648,-41.0164,1.39345,04:05:45,313.19594,271.23114,0.0225899125619904,-1.0511456414195002,-0.9144864344949191,4.083333333333333
-41.2646,-38.3798,1.39267,04:05:45,313.19594,271.93134,0.03679337350835921,-1.0911111010605838,-0.8646690359370081,4.083333333333333
-40.7763,-36.6603,1.38834,04:05:45,313.19594,272.41964,0.04701883448288567,-1.1127188646584227,-0.8289354094482521,4.083333333333333
-39.9173,-35.6544,1.37608,04:15:45,313.10449,273.18719,0.06216613478790417,-1.1164011264134979,-0.8021097574697652,4.25
-40.532,-37.0914,1.36047,04:15:45,313.10449,272.57249,0.04870794380195958,-1.0841185344671207,-0.820483491811656,4.25
-40.9966,-38.3637,1.37592,04:15:45,313.10449,272.10789,0.03968118948459759,-1.0781107422115173,-0.8539663208401248,4.25
-41.5481,-39.8947,1.38607,04:15:45,313.10449,271.55639,0.028883512442759145,-1.0630345189420247,-0.8889957250440901,4.25
-41.8866,-40.809,1.38603,04:15:45,313.10449,271.21789,0.02229767117080927,-1.048838592517808,-0.9058253593301646,4.25
-40.3182,-37.6923,1.38637,04:25:45,313.01303,272.69483,0.05157889793685133,-1.0958293002676769,-0.8476553184298875,4.416666666666667
-40.9491,-39.1373,1.39705,04:25:45,313.01303,272.06393,0.03902546842763229,-1.0828988386311513,-0.8817912568206303,4.416666666666667
-41.4986,-40.9441,1.39938,04:25:45,313.01303,271.51443,0.02793569585887134,-1.0566514835508323,-0.9170450499330479,4.416666666666667
-39.7479,-36.3252,1.37127,04:25:45,313.01303,273.26513,0.06292478610364563,-1.1029946748307715,-0.8122959014354135,4.416666666666667
-41.5256,-39.7413,1.41017,04:35:45,312.92157,271.39597,0.026416410085952365,-1.0840127697069442,-0.9015530584998591,4.583333333333333
-40.7412,-37.6578,1.41014,04:35:45,312.92157,272.18037,0.042472830362775306,-1.1155625459563565,-0.8615167347999378,4.583333333333333
-40.0395,-36.0938,1.40384,04:35:45,312.92157,272.88207,0.05703698138102973,-1.1329431882808572,-0.8270146676347075,4.583333333333333
-41.4249,-40.8924,1.40769,04:45:45,312.83011,271.40521,0.02609573842609629,-1.0638095937732628,-0.921530952671674,4.75
-41.1063,-39.4013,1.40035,04:45:45,312.83011,271.72381,0.03255063953597869,-1.0815875933012769,-0.8888694259465506,4.75
-41.0945,-37.3343,1.36598,04:45:45,312.83011,271.73561,0.032895383584247345,-1.0856068557011602,-0.8284183779911483,4.75
-40.6452,-38.9605,1.4021,04:55:45,312.73865,272.09345,0.039826046082150894,-1.0895167490619677,-0.8816187098552885,4.916666666666667
-39.6995,-37.0852,1.39591,04:55:45,312.73865,273.03915,0.059039743667602965,-1.1120066521742038,-0.8417364446713609,4.916666666666667
-39.721,-36.5643,1.38084,04:55:45,312.73865,273.01765,0.058385693850667685,-1.1075373632902443,-0.8226002706477002,4.916666666666667
-40.3639,-38.0844,1.39784,05:05:45,312.6472,272.2833,0.0438343342747013,-1.099370510228359,-0.8622178947220539,5.083333333333333
-39.7853,-36.7815,1.39017,05:05:45,312.6472,272.8619,0.05559181328533348,-1.1120328708912348,-0.8323851712116495,5.083333333333333
-40.6321,-39.6278,1.41362,05:05:45,312.6472,272.0151,0.038284485362558594,-1.0881022943787106,-0.9016036820844899,5.083333333333333
-39.0981,-36.8729,1.42613,05:15:45,312.55574,273.45764,0.06880587813340437,-1.138782408660102,-0.8557377832961377,5.25
-39.6311,-37.9906,1.43937,05:15:45,312.55574,272.92464,0.05787905333944234,-1.1329068808518452,-0.8859785614805097,5.25
-38.7545,-35.8339,1.40143,05:15:45,312.55574,273.80124,0.07532255028316526,-1.1336644117930277,-0.8204496082958465,5.25
-40.6068,-39.6717,1.45174,05:15:45,312.55574,271.94894,0.03800238538987344,-1.1167796097437555,-0.9267729762812817,5.25
-39.3879,-37.7725,1.43024,05:25:45,312.46428,273.07638,0.060672442663951394,-1.1289026815655543,-0.8760616689795817,5.416666666666667
-39.9669,-38.8535,1.43915,05:25:45,312.46428,272.49737999999996,0.04883486657522787,-1.119677244712763,-0.902823762413803,5.416666666666667
-39.0226,-36.7675,1.42473,05:25:45,312.46428,273.44167999999996,0.06851572300513958,-1.1392514825664688,-0.8527996412236499,5.416666666666667
-38.2543,-37.0781,1.44928,06:05:45,312.09845,273.84415,0.07751861487655666,-1.1536550444193892,-0.8737753837419072,6.083333333333333
-39.2519,-39.1054,1.45604,06:05:45,312.09845,272.84655000000004,0.0561106425052936,-1.128473936833791,-0.9183956942867753,6.083333333333333
-38.0147,-36.4559,1.43826,06:05:45,312.09845,274.08375,0.08238194032681027,-1.1538761782379026,-0.8546196866461024,6.083333333333333
-37.7713,-35.4974,1.44321,06:05:45,312.09845,274.32715,0.08865352512697718,-1.1716284038914877,-0.8380229947783329,6.083333333333333
-37.2068,-35.3999,1.46979,06:05:45,312.09845,274.89165,0.10216133326685169,-1.1937044857502408,-0.8514195832754214,6.083333333333333
-38.0678,-36.2692,1.46748,06:05:45,312.09845,274.03065000000004,0.08316377039874868,-1.1802240664658716,-0.8681316090477442,6.083333333333333
-38.8156,-37.9999,1.47973,06:05:45,312.09845,273.28285,0.06677378159875291,-1.1641312655736364,-0.9110107197530254,6.083333333333333
-37.8562,-35.4169,1.46846,06:05:45,312.09845,274.24225,0.08852654299359392,-1.1934527971083406,-0.8510042560762445,6.083333333333333
-37.9517,-36.3627,1.47797,06:05:45,312.09845,274.14675,0.08606340305015524,-1.1870638479174913,-0.8762806813588588,6.083333333333333
-38.5704,-37.5007,1.48488,06:05:45,312.09845,273.52805,0.07249224657326829,-1.175790864185609,-0.9039520630456125,6.083333333333333
-37.021,-34.5759,1.46141,06:05:45,312.09845,275.07745,0.10649378643386265,-1.1985669347301935,-0.8293464683245761,6.083333333333333
-36.7492,-34.3466,1.46567,06:15:45,312.00699,275.25779,0.11089134871104515,-1.205023740704449,-0.826927712693015,6.25
-37.9538,-35.8208,1.47759,06:15:45,312.00699,274.05319,0.08468514997089288,-1.1951093062850748,-0.8647626145395134,6.25
-37.9158,-37.3781,1.47542,06:15:45,312.00699,274.09119,0.08364647863232946,-1.169450013810867,-0.8956863894300136,6.25
-39.1794,-38.7215,1.4978,06:15:45,312.00699,272.82759,0.05764675960046357,-1.167154424138388,-0.9369270202751943,6.25
-38.511,-36.873,1.49966,06:15:45,312.00699,273.49598999999995,0.07315486144031172,-1.1974467568135991,-0.8998609595066572,6.25
-37.82,-34.6944,1.50511,06:15:45,312.00699,274.18699,0.09035209525779854,-1.2341981675679932,-0.8567073561924943,6.25
-36.794,-35.7156,1.4808,06:25:45,311.91553,275.12153,0.10732742330989989,-1.1974979054003883,-0.8644352091205798,6.416666666666667
-37.1807,-35.3368,1.47936,06:25:45,311.91553,274.73483,0.09961550878245735,-1.2026936203515886,-0.8556347442545805,6.416666666666667
-37.4922,-36.2178,1.49797,06:25:45,311.91553,274.42332999999996,0.09320768641126646,-1.2049277462771888,-0.8850850661632664,6.416666666666667
-37.2854,-34.669,1.46898,06:25:45,311.91553,274.63013,0.09752684371858629,-1.204222669502831,-0.8356066762596895,6.416666666666667
-37.9401,-37.5261,1.50327,06:25:45,311.91553,273.97542999999996,0.08265416248918006,-1.1893386775451988,-0.9156759756694781,6.416666666666667
-37.3842,-34.9515,1.49988,06:35:45,311.82407,274.43987,0.09516803684114276,-1.225668406709142,-0.8592555009767913,6.583333333333333
-38.0842,-36.2972,1.51676,06:35:45,311.82407,273.73987,0.07973597197728599,-1.2198404324603396,-0.897882170280605,6.583333333333333
-38.1323,-37.9471,1.53627,06:35:45,311.82407,273.69177,0.07800530255261949,-1.2089560735481186,-0.9447041324694149,6.583333333333333
-36.886,-36.244,1.54211,06:45:45,311.73262,274.84662,0.10508035406838752,-1.2392747740422851,-0.9117342845979335,6.75
-34.8581,-33.3355,1.54345,06:45:45,311.73262,276.87452,0.15434732846955007,-1.2802309360931081,-0.8481883959147738,6.75
-33.5404,-31.2817,1.53095,06:45:45,311.73262,278.19222,0.186438097456065,-1.2950363866435917,-0.7949399320615821,6.75
-37.6582,-38.6234,1.56169,06:45:45,311.73262,274.07442,0.08669031998877483,-1.2170110286203017,-0.9748049039355509,6.75
-36.9425,-35.106,1.55946,06:55:45,311.64116,274.69866,0.10450559748126037,-1.2714903464271219,-0.8968312944125684,6.916666666666667
-34.9141,-32.3053,1.54264,06:55:45,311.64116,276.72706,0.15273369910451354,-1.294881961875897,-0.8244339218920337,6.916666666666667
-38.2321,-38.1116,1.57496,06:55:45,311.64116,273.40906,0.07368773046564078,-1.2370015746017824,-0.9720577268925618,6.916666666666667
-34.6163,-33.0599,1.55962,07:05:45,311.5497,276.93339999999995,0.15778952744131436,-1.2975598634216023,-0.8507969265736441,7.083333333333333
-35.8447,-34.7409,1.57907,07:05:45,311.5497,275.705,0.1289880918094963,-1.2911539169596764,-0.8998587110158072,7.083333333333333
-36.8444,-36.9257,1.60043,07:05:45,311.5497,274.70529999999997,0.10495074688696147,-1.2750963067161807,-0.9615045159678786,7.083333333333333
-36.8507,-36.5842,1.59843,07:15:44,311.45824,274.60754,0.10310450729185774,-1.2793623959076392,-0.9526698197243197,7.25
-35.9985,-33.862,1.58227,07:15:44,311.45824,275.45974,0.12501162646439196,-1.3079278303500879,-0.8816321436656215,7.25
-37.2032,-37.5223,1.60102,07:15:44,311.45824,274.25504,0.09421398951036954,-1.2662951467147001,-0.9751335118779051,7.25
-36.7778,-35.2914,1.58771,07:15:44,311.45824,274.68044,0.10574543685678649,-1.2916059816926768,-0.9172758226071721,7.25
-36.4596,-35.4061,1.61442,07:25:45,311.36678,274.90718,0.11256092352596152,-1.3110358717534705,-0.9353432085981062,7.416666666666667
-37.0233,-36.8997,1.61896,07:25:45,311.36678,274.34348,0.09805183664295603,-1.2909442253212,-0.9720495491695827,7.416666666666667
-36.9421,-33.1092,1.58569,07:25:45,311.36678,274.42468,0.1024704203931044,-1.3242645103878024,-0.8661617029006854,7.416666666666667
-33.0068,-34.3496,1.69117,07:55:45,311.09241,278.08561,0.196385759642263,-1.3823670445328127,-0.9542274134080136,7.916666666666667
-34.2565,-36.0265,1.69749,07:55:45,311.09241,276.83590999999996,0.16340364304168845,-1.3630772815595034,-0.9983946484417165,7.916666666666667
-32.1655,-32.7244,1.67933,07:55:45,311.09241,278.92690999999996,0.21922847673383758,-1.395674849405535,-0.9078435099871555,7.916666666666667
-32.8026,-33.9828,1.69033,07:55:45,311.09241,278.28981,0.20208742210052683,-1.3869857555621237,-0.9447998182665621,7.916666666666667
