lon,lat,R,Time,L0,lonC,X,Y,Z,T
3.06894,15.8188,1.0043,11:16:05,83.627881,86.696821,0.055675671211291584,0.9646604201595292,0.2737681197890156,11.266666666666667
3.52509,15.0517,1.02981,11:16:05,83.627881,87.15297100000001,0.04939536671839709,0.9932516856336839,0.26743190316901294,11.266666666666667
5.36852,14.1323,1.04341,11:16:05,83.627881,88.996401,0.017722428463894963,1.0116754831217372,0.2547607907032436,11.266666666666667
6.46353,13.7509,1.03654,11:16:05,83.627881,90.09141100000001,-0.0016063206371933955,1.006829757553776,0.24638675012714412,11.266666666666667
7.45986,13.2941,1.02482,11:16:05,83.627881,91.08774100000001,-0.018933356466574392,0.9971777172348982,0.23565687060450227,11.266666666666667
8.01814,13.1867,1.00807,11:16:05,83.627881,91.646021,-0.02819281724996704,0.9810840964205844,0.2299658359542038,11.266666666666667
4.19163,12.5492,1.07438,11:20:05,83.591244,87.782874,0.04057102089467307,1.047927767162512,0.23343901017900942,11.333333333333334
4.82781,14.4941,1.07807,11:20:05,83.591244,88.419054,0.028796480312420183,1.04336140500748,0.26981969194711064,11.333333333333334
2.68885,15.1203,1.00588,11:20:05,83.591244,86.280094,0.0630011934956468,0.9690108264791332,0.26238033879151734,11.333333333333334
7.89722,12.9972,1.0185,11:20:05,83.591244,91.48846400000001,-0.02577844504861505,0.9920722435965565,0.22906415096249821,11.333333333333334
6.45551,16.4591,1.20638,11:24:05,83.554607,90.01011700000001,-0.0002042875589424078,1.1569452221772945,0.34180464529863297,11.4
8.45847,17.4938,1.27876,11:24:05,83.554607,92.01307700000001,-0.04284219930141771,1.2188639870570188,0.3843985751983018,11.4
10.8896,14.5374,1.34824,11:24:05,83.554607,94.444207,-0.10112800895119865,1.3011507277571122,0.338424300343081,11.4
10.3489,11.5157,1.33122,11:24:05,83.554607,93.903507,-0.08880033866518044,1.3013964796567272,0.2657600251919516,11.4
10.008,11.2646,1.17149,11:24:05,83.554607,93.562607,-0.07139304360897118,1.1467015757375507,0.22883913482021723,11.4
10.8905,10.7244,1.3159,11:24:05,83.554607,94.44510700000001,-0.10020609783759424,1.2890269828819134,0.24486932302457504,11.4
11.9089,18.1945,1.28533,11:25:05,83.545448,95.454348,-0.11606552382791649,1.2155374262392458,0.4013362287287576,11.416666666666666
10.4445,15.1148,1.38958,11:25:05,83.545448,93.989948,-0.09334407822244879,1.3382564590907113,0.36233839040707827,11.416666666666666
9.23716,12.1584,1.38713,11:25:05,83.545448,92.782608,-0.06582991244906293,1.3544165335270917,0.29215049757856915,11.416666666666666
8.81442,10.8002,1.32166,11:25:05,83.545448,92.35986799999999,-0.0534564662474366,1.2971478794534004,0.24765891998045245,11.416666666666666
14.3681,16.7197,1.53808,11:30:05,83.499647,97.867747,-0.20164207759729544,1.4591892204091255,0.44248997500966525,11.5
15.1139,13.1339,1.57789,11:30:05,83.499647,98.613547,-0.23013748796890257,1.5192835862718665,0.35854005803572253,11.5
11.0377,8.6208,1.44643,11:30:05,83.499647,94.537347,-0.1131327073495818,1.4256063525834806,0.21681158387267663,11.5
13.5499,18.087,1.78217,11:35:05,83.453854,97.003754,-0.20656978013352711,1.6814650619156033,0.5532938463355096,11.583333333333334
10.2934,9.933,1.88858,11:35:05,83.453854,93.74725400000001,-0.12157854254975636,1.85629329493998,0.32577335304218696,11.583333333333334
7.78863,6.51708,1.67722,11:35:05,83.453854,91.242484,-0.036133387361919705,1.6659901145523253,0.19036345482177836,11.583333333333334
11.5713,12.4661,1.90567,11:35:05,83.453854,95.02515400000001,-0.16298810607343117,1.8535896660326998,0.4113616123988479,11.583333333333334
15.0283,14.5938,2.11102,11:45:05,83.362261,98.390561,-0.2981016772872596,2.0210444507849523,0.5319023955105606,11.75
8.7688,3.93756,1.94252,11:45:05,83.362261,92.131061,-0.07206298304970234,1.9365943265853645,0.13339149564855393,11.75
12.7112,11.3,2.21461,11:45:05,83.362261,96.07346100000001,-0.22977121965847683,2.159489521034614,0.4339442905009221,11.75
10.6044,7.78148,2.21314,11:45:05,83.362261,93.966661,-0.1516864194487357,2.1875078253553477,0.29964880070499195,11.75
8.48365,3.81486,2.15442,11:45:05,83.362261,91.845911,-0.06924365889131535,2.1485308199619615,0.14333934483220354,11.75
9.08411,6.91433,2.42149,11:55:05,83.270668,92.354778,-0.098768327278928,2.401849235273731,0.29151138681278665,11.916666666666666
