 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
     0.995493      151.996      230.072
      1.00038      151.982      230.238
      1.00667      151.933      230.594
      1.01266      151.798      231.024
      1.01923      151.526      231.425
      1.02441      151.261      231.690
      1.02895      151.038      231.832
      1.03326      150.839      231.900
      1.03737      150.650      231.941
      1.04515      150.296      231.942
      1.05277      149.957      231.905
      1.06010      149.625      231.850
      1.06707      149.295      231.786
      1.07374      148.969      231.717
      1.08005      148.646      231.647
      1.08598      148.326      231.577
      1.09160      148.010      231.507
      1.09690      147.698      231.438
      1.10186      147.391      231.370
      1.10654      147.090      231.304
      1.11095      146.794      231.239
      1.11512      146.503      231.175
      1.11904      146.219      231.113
      1.12272      145.940      231.052
      1.12620      145.666      230.993
      1.12950      145.398      230.935
      1.13261      145.135      230.878
      1.13555      144.877      230.824
      1.13833      144.624      230.770
      1.14096      144.376      230.718
      1.14344      144.134      230.668
      1.14578      143.896      230.619
      1.15000      143.437      230.526
      1.15013      143.423      230.523
      1.15039      143.395      230.518
      1.15092      143.337      230.506
      1.15143      143.281      230.495
      1.15194      143.224      230.483
      1.15244      143.168      230.472
      1.15293      143.112      230.461
      1.15342      143.056      230.450
      1.15390      143.000      230.439
      1.15437      142.945      230.428
      1.15483      142.890      230.417
      1.15529      142.835      230.406
      1.15575      142.781      230.395
      1.15619      142.727      230.385
      1.15664      142.673      230.374
      1.15707      142.619      230.364
      1.15750      142.566      230.353
      1.15792      142.513      230.343
      1.15834      142.460      230.333
      1.15875      142.407      230.322
      1.15915      142.355      230.312
      1.15955      142.303      230.302
      1.15995      142.251      230.292
      1.16033      142.199      230.282
      1.16072      142.148      230.273
      1.16109      142.097      230.263
      1.16147      142.046      230.253
      1.16183      141.995      230.244
      1.16219      141.945      230.234
      1.16255      141.895      230.225
      1.16290      141.845      230.215
      1.16325      141.795      230.206
      1.16359      141.746      230.197
      1.16393      141.696      230.188
      1.16426      141.648      230.179
      1.16458      141.599      230.169
      1.16491      141.550      230.161
      1.16523      141.502      230.152
      1.16554      141.454      230.143
      1.16585      141.406      230.134
      1.16615      141.358      230.125
      1.16645      141.311      230.117
      1.16675      141.264      230.108
      1.16704      141.217      230.100
      1.16733      141.170      230.091
      1.16761      141.123      230.083
      1.16789      141.077      230.074
      1.16817      141.031      230.066
      1.16871      140.939      230.050
      1.16923      140.847      230.034
      1.16974      140.757      230.018
      1.17024      140.667      230.002
      1.17072      140.578      229.987
      1.17119      140.490      229.971
      1.17164      140.403      229.956
      1.17208      140.316      229.942
      1.17251      140.231      229.927
      1.17292      140.145      229.913
      1.17332      140.061      229.899
