 
 
     0.997969      54.4799      173.666
      1.00293      54.8879      173.512
      1.00727      55.2147      173.451
      1.01251      55.4701      173.416
      1.01866      55.6730      173.375
      1.02480      55.8497      173.331
      1.03116      55.9990      173.271
      1.03734      56.1347      173.205
      1.04324      56.2610      173.136
      1.04889      56.3798      173.064
      1.05424      56.4936      172.993
      1.05931      56.6028      172.922
      1.06412      56.7076      172.851
      1.06868      56.8087      172.781
      1.07301      56.9064      172.712
      1.07714      57.0007      172.644
      1.08464      57.1757      172.515
      1.09156      57.3404      172.392
      1.09797      57.4948      172.275
      1.10392      57.6388      172.164
      1.10951      57.7756      172.059
      1.11478      57.9046      171.958
      1.11974      58.0259      171.863
      1.12445      58.1404      171.773
      1.12894      58.2497      171.686
      1.13323      58.3541      171.604
      1.13734      58.4537      171.524
      1.14494      58.6351      171.378
      1.15204      58.8031      171.242
      1.15870      58.9581      171.115
      1.16498      59.1013      170.996
      1.17094      59.2362      170.883
      1.17660      59.3631      170.776
      1.18201      59.4826      170.675
      1.18718      59.5953      170.578
      1.19213      59.7025      170.484
      1.19690      59.8047      170.394
      1.20149      59.9019      170.308
      1.20591      59.9946      170.224
      1.21017      60.0832      170.143
      1.21430      60.1686      170.064
      1.21830      60.2510      169.988
      1.22217      60.3304      169.913
      1.22592      60.4070      169.840
      1.22957      60.4809      169.768
      1.23310      60.5524      169.698
      1.23654      60.6219      169.630
      1.23989      60.6894      169.562
      1.24315      60.7549      169.496
      1.24633      60.8187      169.431
      1.24942      60.8808      169.366
      1.25244      60.9412      169.303
      1.25538      60.9999      169.241
      1.25825      61.0574      169.179
      1.26105      61.1135      169.118
      1.26379      61.1686      169.058
      1.26647      61.2225      168.998
      1.26909      61.2753      168.939
      1.27165      61.3270      168.881
      1.27415      61.3777      168.823
      1.27660      61.4275      168.766
      1.27900      61.4763      168.709
      1.28135      61.5241      168.652
      1.28364      61.5711      168.596
      1.28589      61.6174      168.541
      1.28810      61.6630      168.485
      1.29027      61.7078      168.430
      1.29239      61.7520      168.376
      1.29447      61.7954      168.322
      1.29651      61.8383      168.268
      1.29852      61.8805      168.214
      1.30048      61.9221      168.161
      1.30241      61.9631      168.107
      1.30430      62.0035      168.055
      1.30615      62.0434      168.002
      1.30797      62.0827      167.950
      1.30976      62.1215      167.897
      1.31152      62.1599      167.845
      1.31324      62.1979      167.794
      1.31494      62.2354      167.742
      1.31661      62.2726      167.690
      1.31825      62.3093      167.639
      1.31986      62.3457      167.588
      1.32144      62.3817      167.536
      1.32300      62.4174      167.485
      1.32453      62.4526      167.435
      1.32604      62.4875      167.384
      1.32752      62.5221      167.333
      1.32897      62.5563      167.283
      1.33040      62.5901      167.232
      1.33181      62.6236      167.182
      1.33319      62.6568      167.132
      1.33455      62.6897      167.081
      1.33589      62.7223      167.031
      1.33720      62.7546      166.981
      1.33850      62.7866      166.931
      1.33977      62.8184      166.881
      1.34103      62.8499      166.831
      1.34226      62.8812      166.782
      1.34348      62.9123      166.732
      1.34468      62.9432      166.682
      1.34586      62.9738      166.632
      1.34702      63.0042      166.582
      1.34816      63.0344      166.533
      1.34929      63.0644      166.483
      1.35039      63.0942      166.433
      1.35148      63.1238      166.384
      1.35256      63.1532      166.334
      1.35361      63.1824      166.284
      1.35465      63.2115      166.234
      1.35568      63.2403      166.185
      1.35669      63.2690      166.135
      1.35768      63.2975      166.085
      1.35865      63.3258      166.036
      1.35961      63.3539      165.986
      1.36056      63.3819      165.936
      1.36149      63.4097      165.886
      1.36241      63.4373      165.837
      1.36330      63.4648      165.787
      1.36419      63.4921      165.737
      1.36506      63.5193      165.687
      1.36592      63.5464      165.637
      1.36676      63.5733      165.587
      1.36759      63.6001      165.537
      1.36841      63.6268      165.487
      1.36922      63.6533      165.437
      1.37001      63.6797      165.387
      1.37079      63.7061      165.337
      1.37156      63.7323      165.287
      1.37232      63.7584      165.236
      1.37306      63.7843      165.186
      1.37380      63.8102      165.135
      1.37452      63.8359      165.085
      1.37523      63.8616      165.034
      1.37593      63.8871      164.983
      1.37662      63.9126      164.933
      1.37730      63.9380      164.882
      1.37796      63.9632      164.831
      1.37862      63.9884      164.780
      1.37926      64.0135      164.729
      1.37989      64.0386      164.677
      1.38051      64.0635      164.626
      1.38112      64.0883      164.575
      1.38172      64.1131      164.523
      1.38231      64.1378      164.472
      1.38289      64.1624      164.420
      1.38346      64.1870      164.368
      1.38401      64.2114      164.316
      1.38456      64.2358      164.264
      1.38510      64.2602      164.212
      1.38563      64.2844      164.160
      1.38615      64.3086      164.108
      1.38665      64.3327      164.055
      1.38715      64.3568      164.003
      1.38764      64.3807      163.950
      1.38812      64.4047      163.897
      1.38858      64.4285      163.844
      1.38904      64.4523      163.791
      1.38949      64.4761      163.738
      1.38993      64.4998      163.685
      1.39036      64.5234      163.631
      1.39078      64.5470      163.578
      1.39119      64.5705      163.524
      1.39159      64.5940      163.470
      1.39198      64.6175      163.417
      1.39236      64.6409      163.362
      1.39274      64.6642      163.308
      1.39310      64.6875      163.254
      1.39345      64.7107      163.199
      1.39380      64.7339      163.145
      1.39414      64.7571      163.090
      1.39447      64.7803      163.035
      1.39479      64.8034      162.980
      1.39510      64.8264      162.925
      1.39540      64.8495      162.869
      1.39569      64.8725      162.814
      1.39597      64.8955      162.758
      1.39625      64.9185      162.702
      1.39652      64.9415      162.646
      1.39678      64.9644      162.589
      1.39703      64.9873      162.533
      1.39727      65.0102      162.476
      1.39750      65.0331      162.419
      1.39773      65.0559      162.362
      1.39795      65.0788      162.305
      1.39815      65.1016      162.247
